,DateTime,Bit Box_GyroXmax(RPM),Bit Box_GyroXmed(RPM),Bit Box_Temperature(C),Bit Box_ShXpeak(g),Bit Box_ShXrms(g),Bit Box_ShXmax(g),Bit Box_ShYpeak(g),Bit Box_ShYrms(g),Bit Box_ShYmax(g),Bit Box_ShZpeak(g),Bit Box_ShZrms(g),Bit Box_ShZmax(g),Top Sub_GyroXmax(RPM),Top Sub_GyroXmed(RPM),Top Sub_GyroXmin(RPM),Top Sub_StickSlip(%),Top Sub_Temperature(C),Top Sub_ShXpeak(g),Top Sub_ShXrms(g),Top Sub_ShXmax(g),Top Sub_ShYpeak(g),Top Sub_ShYrms(g),Top Sub_ShYmax(g),Top Sub_ShZpeak(g),Top Sub_ShZrms(g),Top Sub_ShZmax(g),Surface_Hookload(klbs),Surface_Weight on Bit(klbs),Surface_Block Position(ft),Surface_Top Drive RPM(RPM),Surface_Top Drive Torque(kft-lbs),Surface_Pump Pressure(psi),Surface_Differential Pressure(psi),Surface_AD Differential Pressure Setpoint Value(psi),Surface_AD ROP Setpoint Value(ft/hr),Surface_AD WOB Setpoint Value(klbs),Surface_Flow In(GPM),Surface_Depth - Bit(ft),Surface_Total Depth(ft),Surface_ROP - Instant Depth / Hour(ft/hr),Surface_ROP Depth/Hour(ft/hr),Surface_MSE(au),Surface_MSE DownHole(au),Surface_MWD Gamma(API),Surface_MSE Surface(au),Surface_MSE Total(au),Surface_AD ROP Actual Value(ft/hr),Surface_GC_Activity_Code(Code),Surface_GC_OnBottom(bool),Surface_GC_IsStand(bool),Surface_GC_StandSteadyState(bool),Surface_GC_StandIndex(count),Surface_GC_StandIndex_OnBottom(count),Surface_GC_Rotating(bool),Surface_GC_Sliding(bool),Surface_GC_Rotary_Power(hp),Surface_GC_Hydraulic_Power(hp),Surface_GC_Linear_Power(hp),Surface_GC_Total_Power(hp),Surface_GC_Energy_per_Foot(kWh/ft),Surface_GC_Differential_Pressure(psi),Surface_GC_ROP(ft/hr),Augmented RPM(RPM)
45,2020/12/07 17:32:09.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42.39275,162.12053,7.64404,0.13068,0.0,4.02531,-1124.6644,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-1956.5902,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
46,2020/12/07 17:32:10.000,,,,,,,,,,,,,,,,,,,,,,,,,,,40.30299,166.66577,10.38144,0.13068,0.0,4.85654,-1124.7954,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-3653.601,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
47,2020/12/07 17:32:11.000,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01908,170.23132,11.98767,0.09042,0.0,5.15814,-1124.8331,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-4549.6543,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
48,2020/12/07 17:32:12.000,,,,,,,,,,,,,,,,,,,,,,,,,,,40.17505,172.94563,15.64039,0.17093,0.0,5.84715,-1124.9048,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-6404.957,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
49,2020/12/07 17:32:13.000,,,,,,,,,,,,,,,,,,,,,,,,,,,39.27944,175.9912,22.21763,0.21118,0.0,5.70984,-1124.8892,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-9290.272,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
50,2020/12/07 17:32:14.000,,,,,,,,,,,,,,,,,,,,,,,,,,,40.55888,176.78596,24.69393,0.0703,0.0,5.5333,-1124.8964,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-10266.141,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
51,2020/12/07 17:32:15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.96627,178.04816,30.05687,0.21118,0.0,7.88968,-1124.838,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-12221.253,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
52,2020/12/07 17:32:16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18968,178.96118,35.94256,0.00992,0.0,5.76379,-1124.7408,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-14164.382,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
53,2020/12/07 17:32:17.000,,,,,,,,,,,,,,,,,,,,,,,,,,,37.87205,179.69029,42.29739,0.13068,0.0,5.03063,-1124.6975,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-16057.515,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
54,2020/12/07 17:32:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,,35.91023,180.3268,49.12116,0.11055,0.0,6.32285,-1124.6875,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-17872.225,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
55,2020/12/07 17:32:19.000,,,,,,,,,,,,,,,,,,,,,,,,,,,39.74857,180.70032,56.13654,0.13068,0.0,5.02328,-1124.7056,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-19521.395,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
56,2020/12/07 17:32:20.000,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2177,180.94687,63.54544,0.13068,0.0,5.51858,-1124.784,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-21077.352,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
57,2020/12/07 17:32:21.000,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55317,180.94226,71.09853,0.03004,0.0,5.00366,-1124.8575,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-22450.014,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
58,2020/12/07 17:32:22.000,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4106,180.50633,81.20542,0.09042,0.0,6.41357,-1124.8799,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-23085.553,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
59,2020/12/07 17:32:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23554,180.41814,86.92869,0.29169,0.0,4.85899,-1124.8658,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-22606.451,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
60,2020/12/07 17:32:24.000,,,,,,,,,,,,,,,,,,,,,,,,,,,39.62062,180.32706,91.80642,0.0,0.0,5.73927,-1124.8823,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-21561.03,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
61,2020/12/07 17:32:25.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42.26481,180.32439,95.83709,0.00992,0.0,4.55985,-1124.8467,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-20073.207,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
62,2020/12/07 17:32:26.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3501,180.25989,99.03771,0.0,0.0,4.5623,-1124.8564,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-18248.064,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
63,2020/12/07 17:32:27.000,,,,,,,,,,,,,,,,,,,,,,,,,,,44.26927,179.83113,101.43564,0.11055,0.0,4.77072,-1124.8192,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-16150.357,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
64,2020/12/07 17:32:28.000,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37812,179.51721,102.27028,0.0703,0.0,5.06496,-1124.8229,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-15045.244,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
65,2020/12/07 17:32:29.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42.98982,179.05632,103.21212,0.0703,0.0,5.30771,-1124.8009,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-12550.678,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
66,2020/12/07 17:32:30.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42.26481,178.91235,103.24723,0.03004,0.0,5.32978,-1124.7673,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-8677.757,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
67,2020/12/07 17:32:31.000,,,,,,,,,,,,,,,,,,,,,,,,,,,38.93825,178.97087,103.24726,0.0,0.0,4.96933,-1124.7578,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-7656.7124,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
68,2020/12/07 17:32:32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,44.69575,178.91502,103.60355,0.19106,0.0,5.18266,-1124.7664,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-5514.6895,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
69,2020/12/07 17:32:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42.56334,179.02617,103.70279,0.03004,0.0,5.30771,-1124.7639,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-4377.7993,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
70,2020/12/07 17:32:34.000,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30745,179.1418,103.92499,0.0703,0.0,3.37307,-1124.7898,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-3572.969,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
71,2020/12/07 17:32:35.000,,,,,,,,,,,,,,,,,,,,,,,,,,,45.42077,179.17801,104.03207,0.19106,0.0,4.64321,-1124.8534,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-2892.2717,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
72,2020/12/07 17:32:36.000,,,,,,,,,,,,,,,,,,,,,,,,,,,44.01338,179.10765,104.02485,0.11055,0.0,4.26806,-1124.8995,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-2245.1328,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
73,2020/12/07 17:32:37.000,,,,,,,,,,,,,,,,,,,,,,,,,,,43.92808,178.92595,103.84151,0.0,0.0,4.40292,-1124.948,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-1618.7772,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
74,2020/12/07 17:32:38.000,,,,,,,,,,,,,,,,,,,,,,,,,,,43.54425,178.70918,103.40627,0.13068,0.0,4.69716,-1125.0029,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-946.45996,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
75,2020/12/07 17:32:39.000,,,,,,,,,,,,,,,,,,,,,,,,,,,38.38383,179.07346,103.13315,0.11055,0.0,4.98895,-1124.9901,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-568.1033,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
76,2020/12/07 17:32:40.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.41184,179.56783,103.12643,0.11055,0.0,5.53084,-1124.9944,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-410.21387,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
77,2020/12/07 17:32:41.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.53979,179.96762,103.12643,0.00992,0.0,5.82263,-1125.0582,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-281.79895,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
78,2020/12/07 17:32:42.000,,,,,,,,,,,,,,,,,,,,,,,,,,,40.77212,180.173,103.12642,0.1508,0.0,4.67264,-1125.0582,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-219.39777,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
79,2020/12/07 17:32:43.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.58244,180.30371,103.1264,0.13068,0.0,5.12871,-1125.1113,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-170.79756,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
80,2020/12/07 17:32:44.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15595,180.3715,103.12642,0.0,0.0,4.59417,-1125.1084,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-132.97672,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
81,2020/12/07 17:32:45.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.53979,180.45325,103.12641,0.09042,0.0,5.99918,-1125.0864,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-103.52828,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
82,2020/12/07 17:32:46.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1986,180.52197,103.12642,0.00992,0.0,5.78585,-1124.9626,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-80.60282,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
83,2020/12/07 17:32:47.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32655,180.55922,103.1264,0.13068,0.0,5.24151,-1124.8826,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-62.7532,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
84,2020/12/07 17:32:48.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.45449,180.58844,103.12639,0.00992,0.0,5.40824,-1124.8728,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-48.85735,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
85,2020/12/07 17:32:49.000,,,,,,,,,,,,,,,,,,,,,,,,,,,40.94271,180.6212,103.1264,0.0703,0.0,6.01634,-1124.8143,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-38.03944,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
86,2020/12/07 17:32:50.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2839,180.60687,103.1264,0.11055,0.0,5.09439,-1124.7865,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-33.56375,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
87,2020/12/07 17:32:51.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32655,180.6517,103.1264,0.05017,0.0,5.60686,-1124.703,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-23.0586,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
88,2020/12/07 17:32:52.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.71038,180.66814,103.12641,0.0703,0.0,6.07029,-1124.671,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-17.95126,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
89,2020/12/07 17:32:53.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.79568,180.69176,103.12641,0.09042,0.0,5.38127,-1124.6727,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-13.94214,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
90,2020/12/07 17:32:54.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.66773,180.69217,103.12642,0.21118,0.0,4.67754,-1124.7075,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-12.33175,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
91,2020/12/07 17:32:55.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24125,180.70695,103.12642,0.0,0.0,5.46464,-1124.7537,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-9.6011,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
92,2020/12/07 17:32:56.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.15595,180.71841,103.12641,0.0,0.0,5.38372,-1124.7603,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-7.47508,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
93,2020/12/07 17:32:57.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32655,180.72903,103.1264,0.09042,0.0,5.13117,-1124.8048,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-5.81943,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
94,2020/12/07 17:32:58.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.41184,180.70906,103.12641,0.11055,0.0,4.84918,-1124.8408,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-4.53027,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
95,2020/12/07 17:32:59.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36919,180.7155,103.12641,0.13068,0.0,4.93255,-1124.9221,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-3.52682,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
96,2020/12/07 17:33:00.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1986,180.71144,103.12642,0.1508,0.0,5.40334,-1124.9723,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-2.42298,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
97,2020/12/07 17:33:01.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2839,180.71428,103.12641,0.13068,0.0,4.15281,-1125.0139,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-1.88156,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
98,2020/12/07 17:33:02.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.45449,180.71774,103.12641,0.0,0.0,5.73436,-1124.998,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-1.66389,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
99,2020/12/07 17:33:03.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.41184,180.71667,103.12642,0.1508,0.0,6.1414,-1124.9971,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-1.29566,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
100,2020/12/07 17:33:04.000,,,,,,,,,,,,,,,,,,,,,,,,,,,41.62508,180.71124,103.12641,0.1508,0.0,4.61624,-1125.0226,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-1.00882,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
101,2020/12/07 17:33:05.000,,,,,,,,,,,,,,,,,,,,,,,,,,,43.11777,180.72186,103.12726,0.0,0.0,5.06496,-1125.069,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-0.71085,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
102,2020/12/07 17:33:06.000,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93254,180.864,103.37105,0.21118,0.0,3.99588,-1125.0696,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-180.00789,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
103,2020/12/07 17:33:07.000,,,,,,,,,,,,,,,,,,,,,,,,,,,46.57227,179.5176,103.62626,0.13068,0.0,4.6849,-1125.0842,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-301.79507,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.627826087,0.0
104,2020/12/07 17:33:08.000,,,,,,,,,,,,,,,,,,,,,,,,,,,50.49589,179.5176,103.91165,0.19106,0.0,5.51123,-1125.0842,528.0,3.0,3.8,0.0,7793.7866,8025.7793,,0.0,,,,,,-476.58304,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1400.76,0.0
105,2020/12/07 17:33:09.000,,,,,,,,,,,,,,,,,,,,,,,,,,,223.51936,171.20953,104.64945,0.05017,0.0,5.05515,-1125.0964,528.0,3.0,3.8,0.0,7793.3975,8025.7793,,0.0,,,,,,-964.5196,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1940.76,0.0
106,2020/12/07 17:33:10.000,,,,,,,,,,,,,,,,,,,,,,,,,,,205.60715,134.9357,104.83981,0.13068,0.0,5.46219,-1125.0004,528.0,3.0,3.8,0.0,7792.8584,8025.7793,,0.0,,,,,,-1054.0242,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2122.56,0.0
107,2020/12/07 17:33:11.000,,,,,,,,,,,,,,,,,,,,,,,,,,,167.52237,107.10081,104.24979,0.0,0.0,5.27829,-1124.9447,528.0,3.0,3.8,0.0,7793.448,8025.7793,,0.0,,,,,,-444.23917,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4689.0,0.0
108,2020/12/07 17:33:12.000,,,,,,,,,,,,,,,,,,,,,,,,,,,175.5402,92.52541,102.94788,0.0,0.0,4.64812,-1124.9607,528.0,3.0,3.8,0.0,7794.7505,8025.7793,,0.0,,,,,,645.50604,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6062.76,0.0
109,2020/12/07 17:33:13.000,,,,,,,,,,,,,,,,,,,,,,,,,,,214.64854,80.95554,101.26368,0.0703,0.0,5.30771,-1124.9269,528.0,3.0,3.8,0.0,7796.4346,8025.7793,,0.0,,,,,,1806.9631,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7525.44,0.0
110,2020/12/07 17:33:14.000,,,,,,,,,,,,,,,,,,,,,,,,,,,177.62997,70.01029,99.17333,0.0703,0.0,5.28564,-1124.9156,528.0,3.0,3.8,0.0,7798.525,8025.7793,,0.0,,,,,,3057.2766,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11241.0,0.0
111,2020/12/07 17:33:15.000,,,,,,,,,,,,,,,,,,,,,,,,,,,184.06984,60.08591,96.05088,0.0,0.0,4.82712,-1125.0088,528.0,3.0,3.8,0.0,7801.6475,8025.7793,,0.0,,,,,,4449.7246,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5633.1,0.0
112,2020/12/07 17:33:16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,187.99347,53.4583,92.92146,0.03004,0.0,5.83735,-1125.0212,528.0,3.0,3.8,0.0,7804.777,8025.7793,,0.0,,,,,,5409.6157,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5633.1,0.0
113,2020/12/07 17:33:17.000,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8127,53.4583,91.90492,0.05017,0.0,5.67797,-1125.0212,528.0,3.0,3.8,0.0,7804.777,8025.7793,,0.0,,,,,,5627.454,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11185.2,0.0
114,2020/12/07 17:33:18.000,,,,,,,,,,,,,,,,,,,,,,,,,,,181.68155,46.85798,89.81432,0.11055,0.0,5.81283,-1124.952,528.0,3.0,3.8,0.0,7807.884,8025.7793,,0.0,,,,,,6044.7944,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3692.52,0.0
115,2020/12/07 17:33:19.000,,,,,,,,,,,,,,,,,,,,,,,,,,,194.68922,45.86653,87.71108,0.19106,0.0,5.5431,-1124.907,528.0,3.0,3.8,0.0,7808.9097,8025.7793,,0.0,,,,,,6373.3364,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7697.88,0.0
116,2020/12/07 17:33:20.000,,,,,,,,,,,,,,,,,,,,,,,,,,,192.13034,43.0816,86.65025,0.0703,0.0,5.17775,-1124.9625,528.0,3.0,3.8,0.0,7811.048,8025.7793,,0.0,,,,,,6517.9634,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8269.2,0.0
