,DateTime,Bit Box_ShYpeak(g),Surface_Total Depth(ft),Surface_Weight on Bit(klbs),Surface_Top Drive RPM(RPM),Surface_Top Drive Torque(ft-lbs)
56086,2020/11/24 16:18:46.000,22.638562841,6293.1675,45.07274,49.13871,5176.287
56087,2020/11/24 16:18:47.000,21.3871149,6293.17,44.84733,48.09213,5518.4863
56088,2020/11/24 16:18:48.000,20.13566696,6293.1772,44.82041,48.27327,5348.399
56089,2020/11/24 16:18:49.000,18.88421902,6293.1934,44.79133,48.25315,5156.0386
56090,2020/11/24 16:18:50.000,19.94610279,6293.209,44.79176,48.21289,5332.2
56091,2020/11/24 16:18:51.000,21.00798656,6293.2163,44.8023,48.35378,5403.07
56092,2020/11/24 16:18:52.000,22.069870329,6293.2515,44.85147,48.19276,5366.6226
56093,2020/11/24 16:18:53.000,23.131754099,6293.266,44.8845,48.2934,5433.443
56094,2020/11/24 16:18:54.000,24.193637869,6293.281,45.02485,48.39403,5382.822
56095,2020/11/24 16:18:55.000,25.188550265,6293.2886,45.02734,48.39403,5265.3804
56096,2020/11/24 16:18:56.000,26.183462661,6293.3013,45.0764,48.37391,5338.275
56097,2020/11/24 16:18:57.000,27.178375056,6293.312,45.1311,48.17264,5230.958
56098,2020/11/24 16:18:58.000,28.173287452,6293.318,45.111,48.35378,5214.7593
56099,2020/11/24 16:18:59.000,29.168199848,6293.318,45.07938,48.41416,5425.3433
56100,2020/11/24 16:19:00.000,27.812020062,6293.3315,44.99679,48.27327,5376.747
56101,2020/11/24 16:19:01.000,26.455840275,6293.3413,44.98884,48.39403,5156.0386
56102,2020/11/24 16:19:02.000,25.099660489,6293.344,45.01997,48.41416,5372.6973
56103,2020/11/24 16:19:03.000,23.743480702,6293.3555,45.02083,48.93745,5328.151
56104,2020/11/24 16:19:04.000,22.387300916,6293.363,45.17673,48.31353,5301.8276
56105,2020/11/24 16:19:05.000,21.690813168,6293.3633,45.19171,48.23302,5429.393
56106,2020/11/24 16:19:06.000,20.99432542,6293.3633,45.16079,48.6758,5230.958
56107,2020/11/24 16:19:07.000,20.297837671,6293.3633,45.13454,48.35378,5285.629
56108,2020/11/24 16:19:08.000,19.601349923,6293.378,45.1068,48.37391,5182.362
56109,2020/11/24 16:19:09.000,18.904862175,6293.3823,45.13756,48.47454,5524.561
56110,2020/11/24 16:19:10.000,19.41742438,6293.3823,45.11774,48.21289,5423.3184
56111,2020/11/24 16:19:11.000,19.929986584,6293.3823,45.0312,48.39403,5324.101
56112,2020/11/24 16:19:12.000,20.442548789,6293.39,44.8592,48.23302,5168.1875
56113,2020/11/24 16:19:13.000,20.955110993,6293.398,44.85326,48.45441,5099.343
56114,2020/11/24 16:19:14.000,21.467673198,6293.4,44.81583,48.33365,5267.4053
56115,2020/11/24 16:19:15.000,21.419527537,6293.413,44.71074,48.23302,5318.0264
56116,2020/11/24 16:19:16.000,21.371381876,6293.423,44.73488,48.19276,5202.6104
56117,2020/11/24 16:19:17.000,21.323236215,6293.441,44.76054,49.42048,5222.8584
56118,2020/11/24 16:19:18.000,21.275090554,6293.4536,44.77166,48.37391,5243.107
56119,2020/11/24 16:19:19.000,21.226944893,6293.466,44.82407,49.11858,5259.3057
56120,2020/11/24 16:19:20.000,21.653928104,6293.4893,44.75897,48.41416,5384.846
56121,2020/11/24 16:19:21.000,22.080911315,6293.508,44.91817,48.19276,5558.9834
56122,2020/11/24 16:19:22.000,22.507894525,6293.533,45.00634,48.37391,5435.468
56123,2020/11/24 16:19:23.000,22.934877736,6293.538,45.09351,48.27327,5273.48
56124,2020/11/24 16:19:24.000,23.361860947,6293.5483,45.22869,48.25315,5508.3623
56125,2020/11/24 16:19:25.000,23.905307618,6293.553,45.23724,48.09213,5579.232
56126,2020/11/24 16:19:26.000,24.448754289,6293.563,45.31509,48.25315,5484.064
56127,2020/11/24 16:19:27.000,24.992200961,6293.5635,45.3121,48.25315,5421.2935
56128,2020/11/24 16:19:28.000,25.535647632,6293.5635,45.21578,48.17264,5342.3247
56129,2020/11/24 16:19:29.000,26.079094303,6293.5635,45.23096,48.55504,5429.393
56130,2020/11/24 16:19:30.000,25.26798023,6293.5635,45.07754,48.31353,5289.6787
56131,2020/11/24 16:19:31.000,24.456866156,6293.5747,44.97967,48.41416,5394.9707
56132,2020/11/24 16:19:32.000,23.645752083,6293.582,44.9066,48.33365,5158.0635
56133,2020/11/24 16:19:33.000,22.834638009,6293.6025,44.73447,48.17264,5550.884
56134,2020/11/24 16:19:34.000,22.023523936,6293.616,44.80045,48.35378,5411.1694
56135,2020/11/24 16:19:35.000,22.178147706,6293.6304,44.80951,48.27327,5451.6665
56136,2020/11/24 16:19:36.000,22.332771477,6293.6416,44.95378,48.99783,5119.5913
56137,2020/11/24 16:19:37.000,22.487395247,6293.6475,45.02402,48.13238,5526.586
56138,2020/11/24 16:19:38.000,22.642019018,6293.6533,45.04926,48.99783,5143.8896
56139,2020/11/24 16:19:39.000,22.796642788,6293.6694,45.11615,49.17896,5277.5293
56140,2020/11/24 16:19:40.000,21.964356983,6293.6777,45.08335,48.21289,5289.6787
56141,2020/11/24 16:19:41.000,21.132071177,6293.686,45.05798,48.2934,5352.4487
56142,2020/11/24 16:19:42.000,20.299785372,6293.6943,45.13513,49.09846,5368.6475
56143,2020/11/24 16:19:43.000,19.467499566,6293.703,45.08904,48.19276,5417.244
56144,2020/11/24 16:19:44.000,18.635213761,6293.7036,45.08265,48.21289,5415.219
56145,2020/11/24 16:19:45.000,18.954864664,6293.7036,45.09405,48.21289,5409.1445
56146,2020/11/24 16:19:46.000,19.274515567,6293.7095,44.92053,48.35378,5451.6665
56147,2020/11/24 16:19:47.000,19.594166471,6293.724,44.96557,48.2934,5427.368
56148,2020/11/24 16:19:48.000,19.913817374,6293.7354,44.93218,48.33365,5504.3125
56149,2020/11/24 16:19:49.000,20.233468277,6293.739,44.89453,48.09213,5396.9956
56150,2020/11/24 16:19:50.000,20.306023754,6293.7554,44.82386,48.35378,5174.262
56151,2020/11/24 16:19:51.000,20.378579231,6293.7817,44.84512,48.13238,5293.728
56152,2020/11/24 16:19:52.000,20.451134709,6293.7974,45.03966,48.21289,5338.275
56153,2020/11/24 16:19:53.000,20.523690186,6293.808,45.08279,48.45441,5313.9766
56154,2020/11/24 16:19:54.000,20.596245663,6293.8086,45.1334,48.33365,5259.3057
56155,2020/11/24 16:19:55.000,22.450435968,6293.8145,45.10989,48.37391,5417.244
56156,2020/11/24 16:19:56.000,24.304626272,6293.83,45.09391,48.27327,5550.884
56157,2020/11/24 16:19:57.000,26.158816577,6293.8315,45.03333,48.31353,5283.604
56158,2020/11/24 16:19:58.000,28.013006881,6293.832,45.02485,48.37391,5320.0513
56159,2020/11/24 16:19:59.000,29.867197186,6293.848,44.8916,47.38771,5601.505
56160,2020/11/24 16:20:00.000,28.859170401,6293.864,44.79875,48.85694,5599.4805
56161,2020/11/24 16:20:01.000,27.851143617,6293.8823,44.79836,48.21289,5431.418
56162,2020/11/24 16:20:02.000,26.843116832,6293.901,44.81262,48.15251,5409.1445
56163,2020/11/24 16:20:03.000,25.835090048,6293.9175,45.00998,48.31353,5413.1943
56164,2020/11/24 16:20:04.000,24.827063263,6293.9224,45.08059,48.39403,5340.3
56165,2020/11/24 16:20:05.000,24.553157478,6293.927,45.04829,48.35378,5469.89
56166,2020/11/24 16:20:06.000,24.279251693,6293.9346,45.15226,48.27327,5585.306
56167,2020/11/24 16:20:07.000,24.005345908,6293.9453,45.24933,48.2934,5534.685
56168,2020/11/24 16:20:08.000,23.731440123,6293.9536,45.21783,48.33365,5556.9585
56169,2020/11/24 16:20:09.000,23.457534338,6293.955,45.18401,48.17264,5392.946
56170,2020/11/24 16:20:10.000,23.987466783,6293.955,45.14943,48.23302,5469.89
56171,2020/11/24 16:20:11.000,24.517399228,6293.9683,44.99652,48.23302,5374.722
56172,2020/11/24 16:20:12.000,25.047331674,6293.9834,44.83464,48.2934,5427.368
56173,2020/11/24 16:20:13.000,25.577264119,6293.9883,44.73428,48.21289,5336.25
56174,2020/11/24 16:20:14.000,26.107196564,6293.9985,44.79267,48.25315,5396.9956
56175,2020/11/24 16:20:15.000,24.764040294,6294.014,44.7512,48.23302,5247.1567
56176,2020/11/24 16:20:16.000,23.420884024,6294.0317,44.7802,48.25315,5342.3247
56177,2020/11/24 16:20:17.000,22.077727754,6294.049,44.87424,48.17264,5518.4863
56178,2020/11/24 16:20:18.000,20.734571484,6294.0566,44.84942,49.07833,5324.101
56179,2020/11/24 16:20:19.000,19.391415214,6294.0728,45.01964,48.31353,5514.4365
56180,2020/11/24 16:20:20.000,19.548148736,6294.0884,45.13427,48.15251,5348.399
56181,2020/11/24 16:20:21.000,19.704882258,6294.0947,45.15206,48.31353,5271.455
56182,2020/11/24 16:20:22.000,19.861615779,6294.1113,45.30364,48.15251,5554.9336
56183,2020/11/24 16:20:23.000,20.018349301,6294.1113,45.25025,48.25315,5390.921
56184,2020/11/24 16:20:24.000,20.175082823,6294.1216,45.21957,48.23302,5494.188
56185,2020/11/24 16:20:25.000,20.905874866,6294.1216,45.12779,48.47454,5222.8584
56186,2020/11/24 16:20:26.000,21.63666691,6294.1216,45.07988,48.2934,5409.1445
56187,2020/11/24 16:20:27.000,22.367458953,6294.13,44.94909,48.27327,5230.958
56188,2020/11/24 16:20:28.000,23.098250997,6294.14,44.98035,48.31353,5190.461
56189,2020/11/24 16:20:29.000,23.82904304,6294.141,44.92121,49.23935,5190.461
56190,2020/11/24 16:20:30.000,23.100360748,6294.1465,44.92839,49.15884,5273.48
56191,2020/11/24 16:20:31.000,22.371678456,6294.1606,45.03566,48.43428,5558.9834
56192,2020/11/24 16:20:32.000,21.642996165,6294.1636,45.12407,48.43428,5423.3184
56193,2020/11/24 16:20:33.000,20.914313873,6294.1636,45.13255,48.27327,5419.269
56194,2020/11/24 16:20:34.000,20.185631581,6294.1724,45.08303,48.25315,5427.368
56195,2020/11/24 16:20:35.000,21.042763389,6294.1743,45.07744,48.69593,5384.846
56196,2020/11/24 16:20:36.000,21.899895197,6294.1743,44.9778,48.31353,5431.418
56197,2020/11/24 16:20:37.000,22.757027006,6294.1743,44.89938,48.2934,5589.356
56198,2020/11/24 16:20:38.000,23.614158814,6294.185,44.8156,48.31353,5394.9707
56199,2020/11/24 16:20:39.000,24.471290622,6294.2026,44.78201,48.2934,5544.8096
56200,2020/11/24 16:20:40.000,23.868766351,6294.2065,44.70363,48.37391,5267.4053
56201,2020/11/24 16:20:41.000,23.26624208,6294.23,44.61576,48.23302,5498.238
56202,2020/11/24 16:20:42.000,22.663717808,6294.2485,44.65981,48.25315,5168.1875
56203,2020/11/24 16:20:43.000,22.061193537,6294.2695,44.77142,48.87707,5141.8647
56204,2020/11/24 16:20:44.000,21.458669266,6294.289,44.95499,48.35378,5334.225
56205,2020/11/24 16:20:45.000,21.508324922,6294.302,45.07814,48.17264,5313.9766
56206,2020/11/24 16:20:46.000,21.557980579,6294.305,45.1353,48.09213,5293.728
56207,2020/11/24 16:20:47.000,21.607636235,6294.3223,45.24878,48.2934,5324.101
56208,2020/11/24 16:20:48.000,21.657291892,6294.3247,45.21901,48.27327,5295.753
56209,2020/11/24 16:20:49.000,21.706947548,6294.3247,45.25508,48.41416,5378.772
56210,2020/11/24 16:20:50.000,22.238680779,6294.3374,45.18787,48.37391,5409.1445
56211,2020/11/24 16:20:51.000,22.770414011,6294.3374,45.12375,48.2934,5263.3555
56212,2020/11/24 16:20:52.000,23.302147242,6294.345,45.00859,48.35378,5259.3057
56213,2020/11/24 16:20:53.000,23.833880474,6294.3555,44.85954,48.21289,5293.728
56214,2020/11/24 16:20:54.000,24.365613705,6294.369,44.74851,48.2934,5285.629
56215,2020/11/24 16:20:55.000,24.253024434,6294.388,44.78418,48.27327,5283.604
56216,2020/11/24 16:20:56.000,24.140435163,6294.3965,44.79113,48.25315,5370.6724
56217,2020/11/24 16:20:57.000,24.027845891,6294.4023,44.89259,48.25315,5285.629
56218,2020/11/24 16:20:58.000,23.91525662,6294.4146,44.98109,48.27327,5447.6167
56219,2020/11/24 16:20:59.000,23.802667349,6294.43,45.02239,48.03175,5435.468
56220,2020/11/24 16:21:00.000,23.339397312,6294.447,45.21642,49.17896,5374.722
56221,2020/11/24 16:21:01.000,22.876127276,6294.447,45.19084,48.21289,5546.834
56222,2020/11/24 16:21:02.000,22.412857239,6294.452,45.15237,48.39403,5500.2627
56223,2020/11/24 16:21:03.000,21.949587203,6294.461,45.05885,48.21289,5457.7407
56224,2020/11/24 16:21:04.000,21.486317166,6294.4663,44.9442,49.19909,5384.846
56225,2020/11/24 16:21:05.000,21.266559157,6294.4736,44.87919,48.27327,5435.468
56226,2020/11/24 16:21:06.000,21.046801148,6294.478,44.84356,48.2934,5502.2876
56227,2020/11/24 16:21:07.000,20.82704314,6294.4897,44.76813,48.33365,5518.4863
56228,2020/11/24 16:21:08.000,20.607285131,6294.4985,44.77833,48.19276,5672.375
56229,2020/11/24 16:21:09.000,20.387527122,6294.5225,45.00856,48.15251,5429.393
56230,2020/11/24 16:21:10.000,21.085670261,6294.5366,44.96291,48.27327,5411.1694
56231,2020/11/24 16:21:11.000,21.7838134,6294.5425,45.02649,48.23302,5427.368
56232,2020/11/24 16:21:12.000,22.481956539,6294.5537,45.03969,48.25315,5399.0205
56233,2020/11/24 16:21:13.000,23.180099678,6294.564,45.08163,48.51479,5538.735
56234,2020/11/24 16:21:14.000,23.878242817,6294.567,45.01284,48.37391,5291.7036
56235,2020/11/24 16:21:15.000,24.264828745,6294.575,45.06592,48.15251,5534.685
56236,2020/11/24 16:21:16.000,24.651414674,6294.585,44.96972,48.31353,5554.9336
56237,2020/11/24 16:21:17.000,25.038000602,6294.5986,44.85963,48.31353,5635.9277
56238,2020/11/24 16:21:18.000,25.424586531,6294.6064,44.8677,48.25315,5399.0205
56239,2020/11/24 16:21:19.000,25.811172459,6294.625,44.90976,48.35378,5421.2935
56240,2020/11/24 16:21:20.000,24.97115645,6294.6387,44.8413,48.39403,5504.3125
56241,2020/11/24 16:21:21.000,24.13114044,6294.6655,44.95178,48.43428,5469.89
56242,2020/11/24 16:21:22.000,23.291124431,6294.6753,45.00603,48.31353,5455.7163
56243,2020/11/24 16:21:23.000,22.451108421,6294.6904,45.09002,48.27327,5469.89
56244,2020/11/24 16:21:24.000,21.611092412,6294.7007,45.25369,48.17264,5621.7534
56245,2020/11/24 16:21:25.000,21.733394418,6294.708,45.23179,48.41416,5477.9893
56246,2020/11/24 16:21:26.000,21.855696424,6294.708,45.26407,48.2934,5593.406
56247,2020/11/24 16:21:27.000,21.977998429,6294.708,45.17185,48.27327,5524.561
56248,2020/11/24 16:21:28.000,22.100300435,6294.7197,45.12737,48.35378,5447.6167
56249,2020/11/24 16:21:29.000,22.222602441,6294.7227,45.12603,48.21289,5407.1196
56250,2020/11/24 16:21:30.000,21.838126264,6294.7227,44.98038,48.2934,5433.443
56251,2020/11/24 16:21:31.000,21.453650088,6294.75,44.85091,48.2934,5421.2935
56252,2020/11/24 16:21:32.000,21.069173911,6294.7583,44.80382,48.19276,5508.3623
56253,2020/11/24 16:21:33.000,20.684697735,6294.771,44.89284,48.35378,5554.9336
56254,2020/11/24 16:21:34.000,20.300221558,6294.78,44.91837,48.37391,5482.039
56255,2020/11/24 16:21:35.000,20.028643618,6294.7925,44.87441,48.13238,5407.1196
56256,2020/11/24 16:21:36.000,19.757065678,6294.8066,44.88376,48.15251,5502.2876
56257,2020/11/24 16:21:37.000,19.485487737,6294.818,44.82252,48.27327,5427.368
56258,2020/11/24 16:21:38.000,19.213909797,6294.827,44.79916,48.41416,5548.859
56259,2020/11/24 16:21:39.000,18.942331857,6294.8447,44.83938,48.33365,5407.1196
56260,2020/11/24 16:21:40.000,19.039969604,6294.862,44.95094,48.35378,5344.3496
56261,2020/11/24 16:21:41.000,19.137607352,6294.8755,44.99656,48.31353,5326.126
56262,2020/11/24 16:21:42.000,19.235245099,6294.886,45.11302,48.13238,5307.9023
56263,2020/11/24 16:21:43.000,19.332882847,6294.903,45.38801,48.79656,5338.275
56264,2020/11/24 16:21:44.000,19.430520594,6294.9067,45.48378,48.27327,5502.2876
56265,2020/11/24 16:21:45.000,19.453329543,6294.9067,45.49854,48.47454,5419.269
56266,2020/11/24 16:21:46.000,19.476138491,6294.9067,45.50158,48.31353,5417.244
56267,2020/11/24 16:21:47.000,19.49894744,6294.9067,45.41466,48.27327,5265.3804
56268,2020/11/24 16:21:48.000,19.521756388,6294.9067,45.31058,48.2934,5166.163
56269,2020/11/24 16:21:49.000,19.544565337,6294.9067,45.0819,48.21289,5224.8833
56270,2020/11/24 16:21:50.000,19.938590678,6294.915,44.93075,48.37391,5352.4487
56271,2020/11/24 16:21:51.000,20.33261602,6294.92,44.87935,48.19276,5295.753
56272,2020/11/24 16:21:52.000,20.726641361,6294.925,44.84352,48.25315,5285.629
56273,2020/11/24 16:21:53.000,21.120666703,6294.9355,44.72972,48.21289,5482.039
56274,2020/11/24 16:21:54.000,21.514692044,6294.963,44.875,48.21289,5297.778
56275,2020/11/24 16:21:55.000,21.501541307,6294.974,44.96543,49.09846,5322.076
56276,2020/11/24 16:21:56.000,21.488390569,6294.981,44.98489,48.25315,5376.747
56277,2020/11/24 16:21:57.000,21.475239832,6294.9946,44.91914,48.37391,5356.4985
56278,2020/11/24 16:21:59.000,21.448938357,6295.0215,44.85009,48.25315,5546.834
56279,2020/11/24 16:22:00.000,21.162118102,6295.038,44.84578,48.37391,5577.207
56280,2020/11/24 16:22:01.000,20.875297847,6295.056,45.05877,48.87707,5439.517
56281,2020/11/24 16:22:02.000,20.588477593,6295.073,45.22146,48.23302,5445.592
56282,2020/11/24 16:22:03.000,20.301657338,6295.08,45.2413,48.25315,5401.0454
56283,2020/11/24 16:22:04.000,20.014837083,6295.084,45.31642,49.25947,5388.896
56284,2020/11/24 16:22:05.000,19.746751669,6295.084,45.26255,48.35378,5465.8403
56285,2020/11/24 16:22:06.000,19.478666255,6295.084,45.17906,48.33365,5425.3433
56286,2020/11/24 16:22:07.000,19.210580841,6295.0884,45.12671,48.2934,5419.269
56287,2020/11/24 16:22:08.000,18.942495427,6295.0938,45.04516,48.37391,5477.9893
56288,2020/11/24 16:22:09.000,18.674410013,6295.097,44.84978,48.23302,5552.9087
56289,2020/11/24 16:22:10.000,19.566318651,6295.111,44.82632,48.39403,5619.7285
56290,2020/11/24 16:22:11.000,20.45822729,6295.1177,44.79498,48.13238,5368.6475
56291,2020/11/24 16:22:12.000,21.350135928,6295.129,44.73603,48.2934,5419.269
56292,2020/11/24 16:22:13.000,22.242044567,6295.1426,44.6717,48.27327,5222.8584
56293,2020/11/24 16:22:14.000,23.133953205,6295.173,44.65794,48.15251,5289.6787
56294,2020/11/24 16:22:15.000,22.728214424,6295.193,44.87801,48.2934,5324.101
56295,2020/11/24 16:22:16.000,22.322475643,6295.212,44.98285,48.23302,5546.834
56296,2020/11/24 16:22:17.000,21.916736862,6295.2236,45.15962,48.27327,5467.865
56297,2020/11/24 16:22:18.000,21.510998081,6295.231,45.1959,48.21289,5611.6294
56298,2020/11/24 16:22:19.000,21.1052593,6295.2383,45.20461,48.2934,5316.0015
56299,2020/11/24 16:22:20.000,20.485183044,6295.2456,45.15928,48.35378,5386.871
56300,2020/11/24 16:22:21.000,19.865106788,6295.252,45.14465,48.31353,5550.884
56301,2020/11/24 16:22:22.000,19.245030531,6295.2573,45.00086,48.21289,5441.542
56302,2020/11/24 16:22:23.000,18.624954275,6295.262,44.96516,48.2934,5565.0576
56303,2020/11/24 16:22:24.000,18.004878019,6295.2837,45.01109,48.31353,5480.014
56304,2020/11/24 16:22:25.000,17.725188212,6295.2876,44.93597,48.25315,5299.8027
56305,2020/11/24 16:22:26.000,17.445498405,6295.3066,44.9271,48.39403,5283.604
56306,2020/11/24 16:22:27.000,17.165808598,6295.3193,44.91699,48.37391,5281.579
56307,2020/11/24 16:22:28.000,16.886118791,6295.321,44.89428,48.27327,5439.517
56308,2020/11/24 16:22:29.000,16.606428984,6295.3364,44.82532,48.25315,5556.9585
56309,2020/11/24 16:22:30.000,17.035140283,6295.3447,44.80956,48.69593,5170.2124
56310,2020/11/24 16:22:31.000,17.463851583,6295.362,44.91258,48.2934,5467.865
56311,2020/11/24 16:22:32.000,17.892562882,6295.379,44.93217,48.2934,5164.138
56312,2020/11/24 16:22:33.000,18.321274182,6295.395,44.91084,48.2934,5164.138
56313,2020/11/24 16:22:34.000,18.749985481,6295.41,45.02856,48.27327,5591.381
56314,2020/11/24 16:22:35.000,18.476443185,6295.421,44.99336,48.25315,5593.406
56315,2020/11/24 16:22:36.000,18.202900888,6295.4307,45.09868,48.6758,5415.219
56316,2020/11/24 16:22:37.000,17.929358592,6295.436,45.06415,48.35378,5281.579
56317,2020/11/24 16:22:38.000,17.655816295,6295.4487,44.97176,47.40783,5392.946
56318,2020/11/24 16:22:39.000,17.382273999,6295.465,45.12608,48.21289,5463.8154
56319,2020/11/24 16:22:40.000,17.682953794,6295.485,45.23931,48.37391,5477.9893
56320,2020/11/24 16:22:41.000,17.983633589,6295.488,45.3022,48.37391,5295.753
56321,2020/11/24 16:22:42.000,18.284313384,6295.488,45.33367,48.41416,5230.958
56322,2020/11/24 16:22:43.000,18.584993179,6295.488,45.15425,48.19276,5394.9707
56323,2020/11/24 16:22:44.000,18.885672974,6295.4883,45.06779,48.43428,5318.0264
56324,2020/11/24 16:22:45.000,18.294244212,6295.5,44.87358,48.27327,5567.0825
56325,2020/11/24 16:22:46.000,17.70281545,6295.509,44.75341,47.28708,5585.306
56326,2020/11/24 16:22:47.000,17.111386687,6295.5205,44.64335,48.25315,5401.0454
56327,2020/11/24 16:22:48.000,16.519957925,6295.5386,44.57787,48.19276,5295.753
56328,2020/11/24 16:22:49.000,15.928529163,6295.5605,44.66437,48.37391,5275.5044
56329,2020/11/24 16:22:50.000,16.295944064,6295.583,44.71034,48.21289,5338.275
56330,2020/11/24 16:22:51.000,16.663358965,6295.593,44.79254,48.43428,5451.6665
56331,2020/11/24 16:22:52.000,17.030773867,6295.6133,44.92871,48.25315,5283.604
56332,2020/11/24 16:22:53.000,17.398188768,6295.641,45.07833,48.35378,5206.6597
56333,2020/11/24 16:22:54.000,17.765603669,6295.649,45.10308,48.25315,5546.834
56334,2020/11/24 16:22:55.000,17.979868447,6295.6675,45.41051,48.11226,5394.9707
56335,2020/11/24 16:22:56.000,18.194133224,6295.6675,45.46402,48.41416,5403.07
56336,2020/11/24 16:22:57.000,18.408398002,6295.6675,45.49666,48.93745,5350.424
56337,2020/11/24 16:22:58.000,18.622662779,6295.6675,45.47174,48.35378,5356.4985
56338,2020/11/24 16:22:59.000,18.836927557,6295.6675,45.40054,49.09846,5348.399
56339,2020/11/24 16:23:00.000,18.762153282,6295.6675,45.38147,48.19276,5467.865
56340,2020/11/24 16:23:01.000,18.687379006,6295.6675,45.29166,48.41416,5506.3374
56341,2020/11/24 16:23:02.000,18.612604731,6295.6777,44.99371,48.25315,5540.76
56342,2020/11/24 16:23:03.000,18.537830455,6295.6797,44.90728,48.2934,5151.989
